"video_id","title","channel","channel_id","url","duration_seconds","view_count"
"p4H4Z8zO1uM","1705 Hooper St Killeen TX | Home Tour & Neighborhood Guide | Killeen Real Estate 2026","jason hunter REALTOR®","UCOtQo6ZNvgHEN6dAubILuNg","https://www.youtube.com/watch?v=p4H4Z8zO1uM",196.0,3
"p4Q2wDds8Y0","Bell County Housing Market in 2025 | Depression or Opportunity? #housingmarket2025","i35Group at Keller Williams","UClqYZw4Suu5WVPGFlm8Tgeg","https://www.youtube.com/watch?v=p4Q2wDds8Y0",655.0,8
"pDwwMaj0hDI","500 W Vega Lane, Killeen, Texas 76542 - The Salas Team Realtors 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=pDwwMaj0hDI",463.0,334
"pFHG5uH4Hs4","This $385K Temple Home Feels Like a Luxury Retreat — FULL TOUR","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=pFHG5uH4Hs4",387.0,81
"pGCxQS456Z8","Why are people moving to Temple, TX?","Araceli Alsop | Realtor","UCAUhFlNF7h8uBVB-gpCwNUw","https://www.youtube.com/watch?v=pGCxQS456Z8",92.0,2
"pKTFbxFI4lk","Copperas Cove Farmer's Market","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=pKTFbxFI4lk",277.0,42
"pQ4m_W7jkzE","6 HUGE Reasons People Are Moving to Killeen Texas in 2024! 🚨 [Exposed]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=pQ4m_W7jkzE",582.0,17158
"pXq--zVbZJM","Harker Heights Homes for Rent 3BR/2BA by Harker Heights Property Management","John Reider Properties","UChfEhOd71uTgQaZPyy7rN-w","https://www.youtube.com/watch?v=pXq--zVbZJM",666.0,551
"pYUYP-jLRl8","Top 10 Texas Towns Where You Can Live on Only $2,000 a Month!","Cursed Encounters","UCO8p99LWspwZiF7rclQ5neQ","https://www.youtube.com/watch?v=pYUYP-jLRl8",1321.0,1112
"pYxbHqJS9uk","Temple, Texas Investor Tour: Why This Neighborhood Prints Money","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=pYxbHqJS9uk",622.0,39
"pZx5ipZDDdM","Stunning 2026 BMW M4 Competition gets 3/4 body PPF near Killeen TX","Harker Heights Ceramic Coatings","UCkOqS-RpybYK_m7Y938vtuQ","https://www.youtube.com/watch?v=pZx5ipZDDdM",199.0,46
"pa7MkS0niuE","Moving to Temple VS Austin","Living in Austin Texas","UCQTrVPW7Zgd7jWX2lqPT7sg","https://www.youtube.com/watch?v=pa7MkS0niuE",927.0,1002
"pcpvG3ndaCI","Beyond the Gate: Inside Copperas Cove Texas (Subdivisions, Parks, & Hidden Gem Shops)","Beyond the Gate: Central Texas Living","UCM4mODEE0OCbqWauT6JmeUA","https://www.youtube.com/watch?v=pcpvG3ndaCI",654.0,45
"pi9rTgHGVS4","FIRST in Texas Belton District Event 2026 - Day 2","FIRSTinTexas","UCKezDYNRPpAy2_1XRMBWKSw","https://www.youtube.com/watch?v=pi9rTgHGVS4",33297.0,6010
"pk1FOBkYxtc","Realtor in Fort Hood and Central Texas","Hood Housing","UCoQ2EwqBrZ1ZUyMFULLCcsA","https://www.youtube.com/watch?v=pk1FOBkYxtc",38.0,92
"pnMQMk4474o","How My Clients Are Winning BIG in Killeen’s 2025 Housing Market!!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=pnMQMk4474o",568.0,190
"pph_QEB7E-E","Temple, Texas Market Forecast: The Numbers Don't Lie","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=pph_QEB7E-E",776.0,114
"prmj80xTjHY","Bell County, TX 142± Acres","Whitetail Properties Land for Sale","UCrGdH4LqIyExkYzmCMn2LXA","https://www.youtube.com/watch?v=prmj80xTjHY",61.0,504
"pswoCJGiRrk","DR Horton Prescott - Cedarbrook, Harker Heights, TX","Shay Harris, Broker, MBA - Fort Hood, TX","UClKGrQTetWA6uF2ti9xSzhA","https://www.youtube.com/watch?v=pswoCJGiRrk",74.0,89
"pxbP4X5w1dk","Discover The NEWEST and GREATEST Community in KILLEEN Texas!🤯 | Full Community Tour","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=pxbP4X5w1dk",561.0,449
"q0dV3Aw3jcY","DR Horton Home - Harker Heights, TX","Shay Harris, Broker, MBA - Fort Hood, TX","UClKGrQTetWA6uF2ti9xSzhA","https://www.youtube.com/watch?v=q0dV3Aw3jcY",170.0,30
"q2qWEGJ-z54","Best Neighborhoods in Temple TX 2026 ($150K to $500K+)","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=q2qWEGJ-z54",894.0,14555
"q3rkEowbG5g","1504 Harvest Drive Nolanville, TX 76559","John Reider Properties","UChfEhOd71uTgQaZPyy7rN-w","https://www.youtube.com/watch?v=q3rkEowbG5g",709.0,1760
"q7X5UJSjcsE","Temple TX Home WAY Below Market! 🏡 Perfect First-Time Buyer Deal","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=q7X5UJSjcsE",287.0,67
"qB7kLilZWwg","Latto - Somebody (Official Video)","Latto","UCRQ6wJbGwbF9Wmvp5HfT7Pg","https://www.youtube.com/watch?v=qB7kLilZWwg",198.0,33782228
"qEv748_Yx08","Top Areas to Live in Belton TX","Living in Austin Texas","UCQTrVPW7Zgd7jWX2lqPT7sg","https://www.youtube.com/watch?v=qEv748_Yx08",925.0,3850
"qHmoUm1XLJE","3002 Bent Tree, Nolanville, Texas","Jared Bryan","UCDktQ9G2rxPH3ntkJUKnl3g","https://www.youtube.com/watch?v=qHmoUm1XLJE",67.0,687
"qJf_2Eq8fXM","PhD Minute Episode 2  The Buyer's Market Nobody Is Talking About","The PhD of TX Home Buying | Harroon Realty Group","UCcGGNxdamPfa6k26Ly2NcTg","https://www.youtube.com/watch?v=qJf_2Eq8fXM",144.0,4
"qLXNGxokcDA","Big Yard + Cul-de-Sac Living in Harker Heights #HarkerHeights #KilleenRealEstate #killeentx ","Sujin Park Henson","UCZAiPx4wER-v-Q4avEhVTZg","https://www.youtube.com/watch?v=qLXNGxokcDA",60.0,44
"qMplBbfWSNM","Weekly Closing December 22, 2025 - December 28, 2025","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=qMplBbfWSNM",69.0,5
"qNP-u9u0i98","FORT CAVAZOS INSTALLATION HOUSING OFFICE","U.S. Army Fort Hood","UC1Tocq5ToCO0cpeONX__3aw","https://www.youtube.com/watch?v=qNP-u9u0i98",89.0,1470
"qPPeAybLgpo","Your GUIDE to Living in Nolanville Texas (Everything You Need to Know)","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=qPPeAybLgpo",1444.0,701
"qQ6SpwuhxVY","DON'T Move to KILLEEN Texas UNLESS you can Handle these 5 Things!😱","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=qQ6SpwuhxVY",433.0,8512
"qQlSBGaW9jU","Homes for sale Harker Heights TX","coldwellbanker25","UCeK6vcM5C4em-nCPuc0KSUA","https://www.youtube.com/watch?v=qQlSBGaW9jU",44.0,32
"qlXHmcOI5ns","Will Killeen Texas Real Estate Housing Market Crash in 2023?","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=qlXHmcOI5ns",668.0,260
"qovwIKdH5UY","3904 Deer Ridge Road, Harker Heights, TX | Elizabeth Thomas Realtor | Harker Heights, TX Real Estate","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=qovwIKdH5UY",152.0,36
"qskt7khV5jU","INSIDE Nolanville: Central Texas' #1 Hidden Gem","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=qskt7khV5jU",585.0,384
"qvj_yvHS_t4","Killeen Texas Is NOT What Everyone Says It Is","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=qvj_yvHS_t4",716.0,23911
"qymJvrx_zfk","Harker Heights Approves Controversial Knights Garden Homes Platt","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=qymJvrx_zfk",98.0,67
"r0Ic2Jy79yI","🏆 64.52± Acre Farm & Ranch for Sale in Bell County, TX | Near Holland","Jonathan Wise","UCXDEyux_WRpKBuhVLHPJinQ","https://www.youtube.com/watch?v=r0Ic2Jy79yI",58.0,18
"r4lPtj4O3dI","Building Seven Brew in Copperas Cove, TX | Construction Update","Transition Films","UCwlKfny3yE6wbO197jAb8xg","https://www.youtube.com/watch?v=r4lPtj4O3dI",32.0,21
"r71Ud2xcSM4","PCSing to Fort Hood? Here’s How our Military Buyers Saved $62K on New Construction!","Living at Fort Hood","UCjlRZ6P2r9NV3NQtGwWuBjg","https://www.youtube.com/watch?v=r71Ud2xcSM4",70.0,13
"rAEkNV7k3Zs","Homes for sale - 610 Bowen Avenue, Copperas Cove, TX 76522","Jean Shine, Shine Team Realtors","UCw9DgzcPb_rhdp3VHFFo_8Q","https://www.youtube.com/watch?v=rAEkNV7k3Zs",105.0,303
"rBlArJYNLJQ","Texas $146B Road Plan: Killeen-area gets $30M for Infrastructure","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=rBlArJYNLJQ",88.0,310
"rD5p4FmM12w","More than a house | Stunning HOME in Killeen Texas | Like-New","Samantha Hammonds- Central TX REALTOR® ","UClhphoG2zMHA6r7nNyLFLgA","https://www.youtube.com/watch?v=rD5p4FmM12w",323.0,775
"rOvjVDqZRlE","TBD Raine Drive Copperas Cove, TX 76522 | Joanna Pearce | Homes for Sale","Joanna Pearce","UCMKRSmq9b8V07K9y4Zyfx_Q","https://www.youtube.com/watch?v=rOvjVDqZRlE",49.0,10
"rPce6P2sWdU","How to Tell If You’re in a Safe Neighborhood | Short-Term & Furnished Rentals in Killeen, Texas","Investing with CRI ""Cree""","UCgk-c43DOC_o-MzxfELRtnQ","https://www.youtube.com/watch?v=rPce6P2sWdU",1383.0,30
"rPckbSBI99Q","Body Camera video: Arrest of Florida Chuck E. Cheese mascot","WKMG News 6 ClickOrlando","UCjpzEgbbDUg4YC6vpSrzsyg","https://www.youtube.com/watch?v=rPckbSBI99Q",1307.0,2051924
"rQjp4q2uvx0","Stop Buying in Austin! Invest in Temple TX for Cash Flow (Data Revealed)","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=rQjp4q2uvx0",721.0,30
"rRNZV3hn9ss","Homes for sale Harker Heights TX","coldwellbanker9","UCTQrbPHunVjWQVkkeWx0s2Q","https://www.youtube.com/watch?v=rRNZV3hn9ss",39.0,22
"rW__S0eBNPg","FOR SALE - 3106 Red Oak Dr. Belton TX  76513 - Lovejoy Homes Realty","Lovejoy Homes Realty","UCimsnaM-sbxLf-fp45KZgNw","https://www.youtube.com/watch?v=rW__S0eBNPg",253.0,46
"r_pBR3unTBk","Expanding Capturing Kids' Hearts, Challenges Facing CCISD & Texas Public Schools - May 28, 2026","Copperas Cove ISD","UCleAn4_PLwAZn_wxV4uRv_Q","https://www.youtube.com/watch?v=r_pBR3unTBk",3429.0,88
"rap5dQ_Y5ro","2026 Honda HR-V Killeen TX Austin, TX #J0161","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=rap5dQ_Y5ro",47.0,10
"rbHTLYsLIEw","Fort Hood Family Housing","James Sexton","UChxfPIqKTkOA9Tv1nLz9tsg","https://www.youtube.com/watch?v=rbHTLYsLIEw",51.0,926
"rbhZ7OAeDFI","Local Farmers Market- Have you visited the Harker Heights Farmers Market?","Things to do in Central Texas","UCJpAQe8nEfXfsduSMmbsuBw","https://www.youtube.com/watch?v=rbhZ7OAeDFI",171.0,131
"rcPOjTYRpwk","1111 Doc Whitten Dr, Harker Heights, TX | Central TX Real Estate","Angelica Augafa","UCzPvsERX90FvfkS7EWyscaQ","https://www.youtube.com/watch?v=rcPOjTYRpwk",122.0,69
"rcrhhtC-w3Q","Homes for sale Copperas Cove TX","coldwellbanker28","UCSGfXGo4X0EO5i2iz6bNVoQ","https://www.youtube.com/watch?v=rcrhhtC-w3Q",39.0,3
"rf6RglE5iQM","Why THIS Killeen Home Near Fort Hood (Fort Cavazos) is a No-Brainer","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=rf6RglE5iQM",371.0,304
"rj5OZ2ativ8","Spacious Single Family Home with Modern Features | Copperas Cove, TX | Real Estate Video","HomeJab","UC8GOaTipjEzi4W2kVjO1-ig","https://www.youtube.com/watch?v=rj5OZ2ativ8",120.0,14
"rsrvz6Alqoo","Denise Ehler|4805 Creekside Dr|Killeen, TX|ColdwellBankerHomes.com","At Home in Texas","UCblhSimaUbM15R-kGm-0J1A","https://www.youtube.com/watch?v=rsrvz6Alqoo",55.0,27
"rtxESd1DzFk","Temple, TX Investment Property Tour | Pecan Creek | DR Horton Homes Near Baylor Scott & White","rennerrealty","UCatgc79aqbQYQQkpNVXfb3A","https://www.youtube.com/watch?v=rtxESd1DzFk",816.0,17
"rumv4lmQ_Dg","Homes for Sale - 702 S Main Street, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=rumv4lmQ_Dg",64.0,3
"ruvcqEU182I","Fort Cavazos Empty House Tour! / Comanche 3 Modern Renovated / 4 bed 2.5 bath","Erin Bonham","UCjnq9D3IjAp2MfZchH2q36A","https://www.youtube.com/watch?v=ruvcqEU182I",237.0,4380
"s23VcZrCfeU","$845,000 Lakeside Property | Move-In Ready & Airbnb Equipped","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=s23VcZrCfeU",370.0,45
"s3UpPFzbupU","4015 Fossil Ridge Nolanville TX- New Home Showing","Ott Group Realty-Homestead Real Estate","UCv13WrX5B7qp6TIGskYpDDQ","https://www.youtube.com/watch?v=s3UpPFzbupU",220.0,256
"s3yLNLSctqU","Best Advice for New Home Buyers #lisakamprathsellsrealestate #templetxhomes #killeentx","Lisa Kamprath, REALTOR® Belton, TX","UCm-ak6OuI6VnRU7xJbfndMw","https://www.youtube.com/watch?v=s3yLNLSctqU",30.0,8
"s4VZ99SdEJM","Boosie Cant Stop Laughing At Glorilla Being Thirsty For Brandon Ingram At Hawks Game","ALL URBAN CENTRAL","UCDy2o3JqwLhP8cWWG--Aw9A","https://www.youtube.com/watch?v=s4VZ99SdEJM",73.0,920247
"s7ILyEMtXsw","Property title records in Bell County Texas | AFX","AFX Videos","UC16pOptgZ_MY1_SJpYdKj6A","https://www.youtube.com/watch?v=s7ILyEMtXsw",49.0,90
"s9K37Qt594c","Power Surge 2025| Free My City Outreach ","#FREEMYCITY","UCU0qZTv6o3T_cohy-e5ATOw","https://www.youtube.com/watch?v=s9K37Qt594c",136.0,65
"sInm1UpeDEw","Empty Military House Tour  | Fort Hood, Tx | Tatiana Garcia","Tatiana Garcia","UC9eXNl6xsmNNFrNiD1_6tDA","https://www.youtube.com/watch?v=sInm1UpeDEw",432.0,4187
"sTyLcKbeKeY","Reasons to Move to Belton Texas","J a m a i c a P e r r y","UCxNVaIh7kxWGQqb13jylC1g","https://www.youtube.com/watch?v=sTyLcKbeKeY",169.0,652
"sU-BUmwlI0A","Harker Heights Target briefly evacuated Friday after reported chemical spill","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=sU-BUmwlI0A",23.0,231
"sUsPTKtzPkU","Best Places to Buy a Prebuilt Gaming PC 2026","Toasty Bros","UCwdEr_DVvYp6Maf-OTw7z_w","https://www.youtube.com/watch?v=sUsPTKtzPkU",507.0,77686
"sVCaFCuVAfg","New Homes in Bella Charca, Nolanville","Duplexes in Killeen Texas","UCC_f7viNGfRPH0gSnTsHlFw","https://www.youtube.com/watch?v=sVCaFCuVAfg",126.0,13
"sWKIKsuJUqU","Stop Losing Money in Temple TX: The Real Investor Buy Box","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=sWKIKsuJUqU",723.0,39
"saVI_Korr0A","🇺🇸 PCS TO FORT HOOD : WHAT TO EXPECT  |  BARRACKS, THE PX, INPROCESSING + MORE | ARMY BARBIE","Army Barbie","UCLTgm7CKfJkVOyIQ_NKeS6w","https://www.youtube.com/watch?v=saVI_Korr0A",1127.0,26335
"shchgV16L_I","Inside a $1.55M Belton Lake LUXURY Home | 4 Acres, Guest House & Private Lake Access","Home in Texas Team","UCH_q3yrfScCGPYzSr9VVwGQ","https://www.youtube.com/watch?v=shchgV16L_I",181.0,211
"sjGPB_3JDnc","Living in Temple TX 2026: Cost of Living, Pros & Cons (Honest Tour)","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=sjGPB_3JDnc",1626.0,5174
"spADv1BYzIk","Copperas Cove vs. Killeen High Girls Basketball","kdhpressbox","UCt7yjJNzmOIacRu5qkKCRZQ","https://www.youtube.com/watch?v=spADv1BYzIk",95.0,299
"spkO7lPl9fA","48 HOURS TRAIN RIDE | TEMPLE TEXAS TO D.C ","Zarri’s Vlog🇺🇸","UCm2TKebznaLOsFP6TkAFbIA","https://www.youtube.com/watch?v=spkO7lPl9fA",1152.0,86
"stbP8X-u4-8","Neighborhoods in Belton ISD Tour","Home in Texas Team","UCH_q3yrfScCGPYzSr9VVwGQ","https://www.youtube.com/watch?v=stbP8X-u4-8",304.0,226
"t-2dHSwQ7h0","Killeen Texas Is Officially A BUYER'S Market!","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=t-2dHSwQ7h0",328.0,313
"t0ELtOA_uBg","HOUSE FOR SALE HARKER HEIGHTS TX HOMES FOR SALE BY OWNER FT HOOD KILLEEN TX","House For Sale Harker Heights","UCo6uFF60Dug_Rl1-9WDUFMg","https://www.youtube.com/watch?v=t0ELtOA_uBg",528.0,236
"t1OjEmBCMvU","Pros and Cons of Living in Belton Texas 2025 | The GOOD and BAD of Belton Texas","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=t1OjEmBCMvU",605.0,1397
"t9cwgic7aLQ","KDH News Roundup: Jan.9, 2026","Killeen Daily Herald","UCmFqrjad9goZEuZ0OLzz-lg","https://www.youtube.com/watch?v=t9cwgic7aLQ",61.0,34
"tDGOT-zruPg","Meet Your Central Texas REALTOR® | Mallory Anthony | Temple, Belton, Salado, Fort Hood & Beyond","Mallory Anthony","UCwoQakQVf2m8hfitYnymb5w","https://www.youtube.com/watch?v=tDGOT-zruPg",75.0,22
"tEjSZkQ5OWk","Killeen vs Temple vs Belton: The REAL Pros and Cons of EACH Central Texas City!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=tEjSZkQ5OWk",949.0,596
"tIZpMI5glOY","Harker Heights Library without A/C","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=tIZpMI5glOY",213.0,174
"tN8uf3wLh-k","2025 Toyota Tacoma gets rock chip protection near Killeen TX!","Harker Heights Ceramic Coatings","UCkOqS-RpybYK_m7Y938vtuQ","https://www.youtube.com/watch?v=tN8uf3wLh-k",78.0,273
"tVm4Cd1G77M","Homes for sale Harker Heights TX","coldwellbanker25","UCeK6vcM5C4em-nCPuc0KSUA","https://www.youtube.com/watch?v=tVm4Cd1G77M",36.0,6
"tXs9-BEqNnI","Tour This STUNNING Killeen Home Just Minutes from FORT HOOD","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=tXs9-BEqNnI",233.0,391
"tZew1aTdDWU","$1 Million vs $100k House in Killeen TX","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=tZew1aTdDWU",531.0,967
"tc-0kShiV40","Killeen/ Harker Heights Market Update- Last Week of June","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=tc-0kShiV40",162.0,39
"tcbkwxMMwrI","Spacious 5-bedroom Temple TX home 1995 sq ft of comfort in a quiet, desirable neighborhood.","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=tcbkwxMMwrI",617.0,18
"teaVHCeT1O0","Belton, TX Real Estate Market Update (April 2023)","George Cass - Texas REALTOR®","UC5v4flYtIbs8z1ZQ-d-nGXw","https://www.youtube.com/watch?v=teaVHCeT1O0",218.0,22
"tfWKLfKANAY","Killeen-Harker Heights Drive Around (Residential Area) Part 1","Rheajane Taylor","UCkhp-b2FIwAZVlV6kRN-1mg","https://www.youtube.com/watch?v=tfWKLfKANAY",1068.0,1233
"tjr_kFBWnl0","New Listing in Harker Heights, TX #TexasBroker #Serenitynowrealestate #FortCavazosRealtor","Shay Harris, Broker, MBA - Fort Hood, TX","UClKGrQTetWA6uF2ti9xSzhA","https://www.youtube.com/watch?v=tjr_kFBWnl0",193.0,29
"tp62oQFNlpM","The Real Reason I Moved Away From Killeen Texas","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=tp62oQFNlpM",543.0,714
"tqlu87I96bY","Don’t Make These Mistakes When PCSing to Fort Hood","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=tqlu87I96bY",477.0,120
"trlSJMvrbvs","922 N 7th Street","Nahir Diaz REALTOR","UCW0Vt4ukxSblQWRyLF_l6GA","https://www.youtube.com/watch?v=trlSJMvrbvs",59.0,0
"truIF5B_1QM","2117 Mercer Street, Nolanville Texas- Warriors Legacy","Sandee Payne","UCa5bz6lCwdTX6HQfzlOdZFA","https://www.youtube.com/watch?v=truIF5B_1QM",123.0,150
"twlzdWIWStM","Development boom brings new businesses to Killeen and Harker Heights","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=twlzdWIWStM",73.0,389
"txNO2jaRCVs","Copperas Cove approves new street fee for residents and businesses","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=txNO2jaRCVs",135.0,51
"tzHCzs_9hE8","Temple TX Home Tour | Belton ISD | First Time Home Buyers! | 323K!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=tzHCzs_9hE8",210.0,42
"u0gKkxpRRZ0","Quail Estates, Harker Heights, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=u0gKkxpRRZ0",61.0,441
"u3YRlyT9upw","218 Nolan Ridge Drive Nolanville, TX 76559 | Malcolm Manning | Search Homes for Sale","Quick Tours Real Estate Marketing","UCs_-2ecm9mKlq4cVaXT16AQ","https://www.youtube.com/watch?v=u3YRlyT9upw",53.0,23
"u4TbjiKdk0A","This Temple Texas Landmark Could Change the Local Real Estate Market","Home in Texas Team","UCH_q3yrfScCGPYzSr9VVwGQ","https://www.youtube.com/watch?v=u4TbjiKdk0A",310.0,97
"u9a3YHhDxw0","Title vs. Deed: Don't Get These Legal Concepts Confused!","The Real Estate Lawyer","UCE2pv_U4_WKaps3tfBByf8g","https://www.youtube.com/watch?v=u9a3YHhDxw0",291.0,1318668
"u9rRNpoOZZ4","🏡 Huge Backyard in Killeen | Cloud Real Estate","CLOUD REAL ESTATE","UCiwIPABqQXvA-uiLDH_YyGg","https://www.youtube.com/watch?v=u9rRNpoOZZ4",140.0,0
"uEuyYZ0awnI","New Construction Home in Belton, TX","Nestled With Whitney","UCKC2Qfjps_rzW0-lUQIP7KA","https://www.youtube.com/watch?v=uEuyYZ0awnI",299.0,182
"uF4rysPXos0","Tropical Weather Forecast: Depression Two projected to reach southeast US","FOX 26 Houston","UC4OqEJz6oABzz_7nu29zF3A","https://www.youtube.com/watch?v=uF4rysPXos0",126.0,111846
"uJtNe0qL8Tk","Belton, Texas - Driving Around and Neighborhoods","Brit Trips","UCvT8WqTIwUpLFtU6jZCAsDg","https://www.youtube.com/watch?v=uJtNe0qL8Tk",328.0,4769
"uJzGJZe6qrI","Lake House inside Tour ,Belton Lake,Texas.","Outdoor Explorer-LitCim","UCOZd7H0SHNB8xpLwsGfKM2g","https://www.youtube.com/watch?v=uJzGJZe6qrI",181.0,17
"uR43nWml0cY","1900 Sutton Pl, Harker Heights, TX","Sold in a Snap Photography","UCGqcck72oJ7rBL_IyQuMQ9w","https://www.youtube.com/watch?v=uR43nWml0cY",206.0,5
"uSjIfBNwvYw","BOTOX OWN YOUR LOOK TV COMMERCIAL","About Face Anti-Aging Institute","UCT2nv7Tt4Fc62o0BBMuazMw","https://www.youtube.com/watch?v=uSjIfBNwvYw",61.0,63252
"uaaSwYnN6PI","Homes for Sale - 860 Greystone Drive, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=uaaSwYnN6PI",64.0,0
"udSL5wjiA-4","2026 Honda HR-V Killeen TX Austin, TX #J0078","Cleo Bay Honda","UCBaFE6JX-4CW6A4XA2mdOvw","https://www.youtube.com/watch?v=udSL5wjiA-4",51.0,28
"ueP6pqdExCo","‘I’m from Chicago, Bro’: Would-Be Armed Robbery Suspect Backs Off When Florida Clerk Shows Gun","Law&Crime Network","UCz8K1occVvDTYDfFo7N5EZw","https://www.youtube.com/watch?v=ueP6pqdExCo",111.0,12264685
"uh05z3w3LzE","Tour This Temple TX Home With A Pool | 2017 Wagon Gap Rd – 4 Bed, 2 Bath | Carriage House Trails","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=uh05z3w3LzE",173.0,16
